Algorithm,Non-pulsar precision,Non-pulsar recall,Non-pulsar F1,Pulsar precision,Pulsar recall,Pulsar F1,Weighted precision,Weighted recall,Weighted F1,Matthews corrcoefficient,Cohen's Kappa,Parameters,PCA,Tuning,Scaling,Sampling
Logistic Regression,0.9868879328006556,0.9913562461411813,0.9891170431211498,0.9139344262295082,0.8745098039215686,0.8937875751503006,0.9799580970116288,0.9802570311044887,0.9800617202183498,0.883,0.883,"{'C': 9.79795918367347, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 50, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 25, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",False,True,False,ros
Logistic Regression,0.9862789268892075,0.9911504424778761,0.98870868404845,0.911522633744856,0.8686274509803922,0.889558232931727,0.9791778448434597,0.9795120134103185,0.9792904068889179,0.879,0.878,"{'C': 5.353061224489796, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 50, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 25, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",False,True,False,smote
Logistic Regression,0.9900662251655629,0.9845647252521095,0.9873078113713755,0.8603351955307262,0.9058823529411765,0.8825214899713467,0.9777431063140511,0.9770907059042653,0.9773541842687465,0.87,0.87,"{'C': 9.191836734693878, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 50, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 25, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",False,True,False,adasyn
Logistic Regression,0.9853844524465156,0.9573986416958222,0.9711899791231734,0.6805555555555556,0.8647058823529412,0.7616580310880829,0.9564288299070501,0.9485937791022537,0.9512865905037104,0.74,0.733,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 25, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",True,False,True,rus
Logistic Regression,0.9803439803439803,0.9853879399053304,0.9828594888637997,0.8536082474226804,0.8117647058823529,0.8321608040201006,0.9683053839964549,0.9688955112683926,0.9685446575599654,0.815,0.815,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 25, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",True,False,True,nm-3
Logistic Regression,0.9802000408246581,0.9882691911916032,0.9842180774748924,0.8787234042553191,0.8098039215686275,0.8428571428571427,0.9705607998765554,0.9713168187744459,0.9707902367866725,0.828,0.827,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 25, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",True,False,True,cnn
Logistic Regression,0.976904376012966,0.9923852644577074,0.9845839714139868,0.9145496535796767,0.7764705882352941,0.8398727465535526,0.9709813161431621,0.9718755820450735,0.9708378874730628,0.828,0.825,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 25, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",True,False,True,ros
Logistic Regression,0.9771023302938197,0.9923852644577074,0.9846845007147232,0.9147465437788018,0.7784313725490196,0.8411016949152541,0.9711791693471519,0.9720618364686161,0.9710456050250735,0.829,0.826,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 25, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",True,False,True,smote
Logistic Regression,0.9805924412665986,0.9878575838649928,0.9842116054951815,0.8755274261603375,0.8137254901960784,0.8434959349593497,0.9706123411168142,0.9713168187744459,0.970845058284663,0.828,0.828,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 25, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",True,False,True,adasyn
Logistic Regression,0.9922236233711643,0.9715990944638815,0.9818030570864096,0.7741407528641571,0.9274509803921569,0.8438893844781445,0.9715079847124618,0.9674054758800521,0.9687026709753618,0.83,0.826,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 25, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",False,False,True,rus
