Algorithm,Non-pulsar precision,Non-pulsar recall,Non-pulsar F1,Pulsar precision,Pulsar recall,Pulsar F1,Weighted precision,Weighted recall,Weighted F1,Matthews corrcoefficient,Cohen's Kappa,Parameters,PCA,Tuning,Scaling,Sampling
AdaBoost,0.9821835508597473,0.9757151677299856,0.9789386743753873,0.7822878228782287,0.8313725490196079,0.8060836501901141,0.9631955044320002,0.962004097597318,0.962519217803495,0.785,0.785,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 0.22749999999999998, 'n_estimators': 900, 'random_state': 25}",True,True,False,smote
AdaBoost,0.9817427385892116,0.9738629347602388,0.9777869614629611,0.7686703096539163,0.8274509803921568,0.7969782813975449,0.9615030405528918,0.9599552989383497,0.9606119890596528,0.775,0.775,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 0.3, 'n_estimators': 900, 'random_state': 25}",True,True,False,adasyn
AdaBoost,0.9917617237008872,0.966248199217946,0.9788387365787553,0.7417322834645669,0.9235294117647059,0.8227074235807859,0.9680114881783461,0.9621903520208605,0.9640078612520717,0.808,0.802,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 0.155, 'n_estimators': 500, 'random_state': 25}",False,True,False,rus
AdaBoost,0.9860416666666667,0.9740687384235439,0.9800186354695104,0.7785588752196837,0.8686274509803922,0.8211306765523634,0.9663329269315277,0.9640528962562861,0.9649259070195672,0.803,0.801,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 0.08249999999999999, 'n_estimators': 500, 'random_state': 25}",False,True,False,nm-3
AdaBoost,0.9870103092783505,0.9851821362420251,0.9860953754248636,0.861271676300578,0.8764705882352941,0.868804664723032,0.9750664272111752,0.9748556528217546,0.9749539594334434,0.855,0.855,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 0.08249999999999999, 'n_estimators': 900, 'random_state': 25}",False,True,False,cnn
AdaBoost,0.9852820932134096,0.991973657131097,0.9886165521484976,0.9182389937106918,0.8588235294117647,0.8875379939209727,0.9789136855497134,0.979325758986776,0.9790151245649554,0.877,0.876,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 0.3, 'n_estimators': 1000, 'random_state': 25}",False,True,False,ros
AdaBoost,0.9858722358722358,0.9909446388145708,0.9884019295904751,0.9092783505154639,0.8647058823529412,0.8864321608040202,0.9785966013905906,0.9789532501396908,0.9787158461333896,0.875,0.875,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 0.3, 'n_estimators': 800, 'random_state': 25}",False,True,False,smote
AdaBoost,0.9884297520661157,0.9845647252521095,0.986493452933292,0.8582230623818525,0.8901960784313725,0.8739172281039461,0.9760614503825669,0.9756006705159248,0.9757998648045965,0.861,0.86,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 0.22749999999999998, 'n_estimators': 1000, 'random_state': 25}",False,True,False,adasyn
AdaBoost,0.986228813559322,0.9580160526857378,0.9719177367157322,0.6856702619414484,0.8725490196078431,0.7679033649698015,0.9576788300754115,0.9498975600670516,0.952538461321725,0.747,0.74,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 1.0, 'n_estimators': 50, 'random_state': 25}",True,False,True,rus
AdaBoost,0.9827586206896551,0.9736571310969335,0.9781867052620696,0.7693693693693694,0.8372549019607843,0.8018779342723005,0.9624888277722877,0.96070031663252,0.9614391781239094,0.781,0.78,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 1.0, 'n_estimators': 50, 'random_state': 25}",True,False,True,nm-3
