Algorithm,Non-pulsar precision,Non-pulsar recall,Non-pulsar F1,Pulsar precision,Pulsar recall,Pulsar F1,Weighted precision,Weighted recall,Weighted F1,Matthews corrcoefficient,Cohen's Kappa,Parameters,PCA,Tuning,Scaling,Sampling
Decision Tree,0.9864615384615385,0.9897098168347397,0.9880830080131499,0.8987854251012146,0.8705882352941177,0.8844621513944223,0.9781332058458251,0.9783944868690632,0.9782400881257313,0.873,0.873,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",False,True,True,smote
Decision Tree,0.9882869692532943,0.9724223091171023,0.9802904564315352,0.7721088435374149,0.8901960784313725,0.8269581056466303,0.9677522618375561,0.9646116595269137,0.9657254538425426,0.81,0.807,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",False,True,True,adasyn
Decision Tree,0.986969964664311,0.9197365713109693,0.9521678917652072,0.5362663495838288,0.884313725490196,0.6676535899333826,0.9441577382364761,0.9163717638293909,0.925141947653784,0.649,0.623,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",True,True,False,rus
Decision Tree,0.9734675205855444,0.8759003910269603,0.9221102805763189,0.39518555667001004,0.7725490196078432,0.5228931652289316,0.9185366579301296,0.8660830694729,0.88418874419577,0.489,0.454,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 8, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",True,True,False,nm-3
Decision Tree,0.9797028667085165,0.9635727515949783,0.9715708653247561,0.7,0.8098039215686275,0.7509090909090909,0.9531339596454985,0.9489662879493388,0.9506102572130054,0.725,0.723,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 6, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",True,True,False,cnn
Decision Tree,0.9762051282051282,0.9794196336694793,0.9778097390589685,0.7975708502024291,0.7725490196078432,0.7848605577689243,0.9592367017232177,0.9597690445148073,0.9594815434065338,0.763,0.763,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 8, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",True,True,False,ros
Decision Tree,0.9785522788203753,0.9765383823832064,0.9775442933662958,0.7807692307692308,0.796078431372549,0.7883495145631068,0.9597649153437346,0.9593965356677221,0.9595727274900382,0.766,0.766,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 8, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",True,True,False,smote
Decision Tree,0.9794435215946844,0.9707758798106606,0.9750904392764858,0.7432188065099458,0.8058823529411765,0.773283160865475,0.9570045935460316,0.9551126839262433,0.9559208151398465,0.749,0.748,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 8, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",True,True,False,adasyn
Decision Tree,0.9919695688926459,0.9660423955546409,0.9788343238452716,0.7409733124018838,0.9254901960784314,0.8230165649520488,0.968127495729992,0.9621903520208605,0.9640332329464927,0.808,0.802,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",False,True,False,rus
Decision Tree,0.9886606760804451,0.9510187281333607,0.9694744571488513,0.6575539568345323,0.8960784313725491,0.75850622406639,0.9572089296070951,0.9457999627491153,0.9494346361631827,0.74,0.729,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",False,True,False,nm-3
Decision Tree,0.9883672621520565,0.9792138300061741,0.9837692546262793,0.818018018018018,0.8901960784313725,0.8525821596244131,0.9721858290158375,0.9707580555038182,0.9713078244808236,0.837,0.836,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 3, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",False,True,False,cnn
Decision Tree,0.9843363561417972,0.9829182959456678,0.9836268149521161,0.839458413926499,0.8509803921568627,0.8451801363193767,0.9705744357600126,0.970385546656733,0.9704757987288534,0.829,0.829,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 8, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",False,True,False,ros
Decision Tree,0.9870636550308008,0.9892982095081292,0.9881796690307328,0.8957915831663327,0.8764705882352941,0.8860257680872152,0.9783937431941685,0.9785807412926057,0.978476094904975,0.874,0.874,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",False,True,False,smote
Decision Tree,0.9897980428898605,0.9783906153529532,0.9840612709583937,0.8144876325088339,0.903921568627451,0.8568773234200744,0.9731453497823314,0.9713168187744459,0.9719800988137592,0.842,0.841,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 7, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",False,True,False,adasyn
Decision Tree,0.9891454965357968,0.8814570899362009,0.9322015453259331,0.4456207892204042,0.907843137254902,0.5978050355067785,0.9375162172042919,0.8839634941329857,0.9004373024487179,0.586,0.539,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",True,False,True,rus
Decision Tree,0.9778580024067389,0.8361802840090553,0.9014865764366541,0.3443163097199341,0.8196078431372549,0.4849187935034803,0.9176780315983444,0.8346060718942074,0.8619169043755779,0.46,0.405,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",True,False,True,nm-3
Decision Tree,0.9790347237388076,0.9226178225972422,0.949989404534859,0.5240506329113924,0.8117647058823529,0.636923076923077,0.9358158959641789,0.9120879120879121,0.9202513104611005,0.608,0.59,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",True,False,True,cnn
Decision Tree,0.9767537543715284,0.9771557933731221,0.9769547325102882,0.781496062992126,0.7784313725490196,0.7799607072691552,0.9582062739089665,0.9582790091264668,0.9582423181178543,0.757,0.757,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",True,False,True,ros
Decision Tree,0.9795663052543786,0.9668656102078617,0.9731745209735888,0.7190226876090751,0.807843137254902,0.7608494921514313,0.9548173305851471,0.9517601043024772,0.9530058182916554,0.736,0.734,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",True,False,True,smote
Decision Tree,0.9828986746472852,0.946285243877341,0.964244521337947,0.622286541244573,0.8431372549019608,0.7160699417152372,0.9486442160823041,0.9364872415719874,0.9406704785725192,0.691,0.681,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",True,False,True,adasyn
Decision Tree,0.9920472619859123,0.898538793990533,0.9429805615550757,0.490702479338843,0.9313725490196079,0.6427604871447903,0.9444246434070326,0.9016576643695288,0.9144627299385278,0.633,0.592,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",False,False,True,rus
Decision Tree,0.9818918918918919,0.7476847087878165,0.848930949877322,0.26542840023966446,0.8686274509803922,0.40660853602569985,0.9138351996321348,0.759173030359471,0.8069148517092595,0.39,0.306,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",False,False,True,nm-3
Decision Tree,0.9851737109980084,0.9162379090347809,0.9494561740243123,0.5211764705882352,0.8686274509803922,0.6514705882352941,0.9410987263436996,0.911715403240827,0.9211505959366983,0.63,0.605,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",False,False,True,cnn
Decision Tree,0.9832298136645963,0.9773615970364272,0.9802869233150996,0.7959183673469388,0.8411764705882353,0.8179218303145853,0.9654371450816189,0.9644254051033712,0.9648639027469749,0.799,0.798,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",False,False,True,ros
Decision Tree,0.9842584921292461,0.9779790080263429,0.9811087023846392,0.8022181146025879,0.8509803921568627,0.8258801141769744,0.9669665210846203,0.9659154404917116,0.9663635766655277,0.807,0.807,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",False,False,True,smote
